"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"EASY SPIN","Bike","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-01-20","EASY - RECOVERY THEMED","22353.650390625","145","486","499.484"," *01/21/2023 Abigail Snyder: HR was lower than 130, but took the opportunity to slow roll & catch up with a friend.*","0.960392236709595","6.46500015258789","","79","","110","132","","","0.57072496121489","31.09","0","6","21","31","0","0","0","","","","32","20","5","1","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-01-20","","2616.34008789063","124","431","53.873","","0.123398885130882","5.8899998664856","","71","","","","","","0.532895533119655","3.28","","","","","","","","","","","5","2","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-01-20","","959.340026855469","","","","","0.219763040542603","1.21300005912781","","79","","87","121","","","0.422250769475693","4.18","13","0","0","0","0","","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-01-20","","2373.61010742188","140","318","61.929","","0.146404162049294","4.50400018692017","","73","","","","","","0.524867957398378","3.83","","","","","","","","","","","6","2","1","0","0","0","","","","","",""
"Walking","Walk","","","","2023-01-21","","1178.2900390625","","","","","0.321134716272354","1.01900005340576","","61","","84","113","","","0.348683247513224","4.21","19","0","0","0","0","","","","","","","","","","","","","","","","",""
"THRESHOLD EARLY - LONG TEMPO TO END","MTB","WORK INTO SHORT AND LONG THRESHOLD EFFORTS TODAY - KEEP IT SIMPLE AND WORK HARD EFFORTS ALL DAY - END THE DAY WITH ONE LONGER STEADY TEMPO EFFORT - take your time warming up as always. Ease into the 130 HR range and check your bio feedback - If you have any fatigue today while warming up, add more warm up spin before efforts - Then choose stretches of road or trail for an effort, stay seated, spin into tempo ranges first, 150-160HR range for 3-4 minutes, then up it into threshold, 165-175 HR range - Try to hold that effort for at least 5-7 minutes at times and at times shorter 1-2 min efforts are good - if feeling good, hold it up to 10 minutes - Power goals can be 280-310 plus watts for efforts - Space efforts today with steady spin in the 130's-140's HR and aim to get in 4-6 good efforts - End of ride, a 10-20 min fluid tempo effort, HR 150-160","4","","2023-01-21","RAMP UP TO SOME THRESHOLD EFFORTS TODAY EARLY RIDE - JUST WORK THE EFFORT DON'T STRESS ON POWER EITHER WAY","46582.921875","161","584","1921.075"," *01/21/2023 Abigail Snyder: Short on time and low on heart rate zones. Rode with a couple of friends, because this loop is pretty far out, and I don’t like riding it solo, especially when it’s cold out. Couldn’t stick with them and push all the way into threshold most of the day. Finished early, but feet were completely frozen, so decided to call it rather than going out for another loop solo. 100% an awesome day on the bike, even if it didn’t really accomplish workout goals.*","3.32393288612366","3.89299988746643","","75","","140","167","","","0.730334609042404","176.74","153","33","20","0","0","","","","","","77","57","36","17","9","4","","","","","5","5"
"STEADY ENDURANCE","Bike","STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - WORK WITH A SLIGHTLY FASTER CADENCE THE WHOLE TIME TODAY - Warm up and ride into the 130-140 ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If you feel good then spin in the 140-155 range for most of the ride today - Spin seated with a slightly faster cadence today, all day long - Add easier spin breaks when needed - If normal cadence is in the 85RPM range, aim for 90 plus on longer segments","2","","2023-01-22","FLUID SPIN, CAN BE LONGER, JUST GO FOR IT","53121.69140625","206","334","1515.701"," *01/22/2023 Abigail Snyder: Zwift hurts worse. Lol. Legs don’t hurt, just feel like I’m working harder indoors (and trainer-Zwift connection kept dropping out which was just annoying)*","2.04555559158325","7.21299982070923","","89","","144","159","","","0.748446226422153","114.03","0","0","0","8","88","26","0","","","","14","51","50","7","0","0","","","","","6","5"
"Walking","Walk","","","","2023-01-22","","2063.25","","","","","0.441716104745865","1.29700005054474","","86","","84","111","","","0.430707159492182","8.9","25","0","0","0","0","","","","","","","","","","","","","","","","",""
"SEATED FORCE AND SPRINTS","Bike","FIRST HALF OF THE DAY WORK SEATED FORCE EFFORTS INTERMIXED WITH SHORT SPRINTS - END THE DAY WITH FLUID TEMPO EFFORTS - Warm up as always checking bio feedback, taking your time getting fluid in the 140's HR - Seek out short to moderate hills, 1-5 minutes in length, shift to a slightly harder gear, RPM's in the 50-70 range, STAY seated, and grind out a seated force effort, increasing the intensity from easier at the start to a hard force effort at the end, 30-60 seconds up to 5 min effort if on a longer hill - 300-500 watts - Spin steady after the force effort and then next effort work 3-5 short sprints, 10-20 second sprints mixed with easier spin - Then steady spin and do another seated force effort - Work this mix between seated force and sprints first half of the ride - Second half of the ride get into a mix of short and longer tempo efforts, working as much speed and power but keeping HR in the 150-160 range, 165 max - Space everything today with easier and steady spin, anywhere in the 140-150's HR.","2.5","","2023-01-23","SEATED FORCE BUILDS STRENGTH, TEMPO BUILDS ENDURANCE","58703.48828125","186","626","1763.723"," *01/23/2023 Abigail Snyder: Exhausted. Really had to push at the end. Cold and WINDY, so mentally a push in addition to the physical effort. I’m so sick of being cold….*","2.63378238677979","6.19099998474121","","78","","143","173","","","0.79445559804262","165.42","0","0","9","22","57","68","2","","","","55","40","31","20","6","7","","","","","9","5"
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-01-23","","0","","","","","0.814497232437134","0","","","","90","137","","","0.550141979102835","27.17","44","0","0","0","0","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-01-23","","1545.90002441406","","","","","0.370273053646088","1.1599999666214","","81","","80","109","","","0.396961719143851","6.31","19","0","0","0","0","","","","","","","","","","","","","","","","",""
"EverAthlete: Core","Strength","Complete Ride Strong Strength Cycle A weekly core session.","0.5","","2023-01-24","","0","","","","","0.544223070144653","0","","","","84","113","","","0.540112758668179","17.32","26","0","0","0","0","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-01-24","","1616.16003417969","","","","","0.365579724311829","1.22800004482269","","55","","98","118","","","0.414200167523358","6.77","21","0","0","0","0","","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-01-24","","2304.4599609375","","","","","0.186544448137283","3.43199992179871","","","","126","146","","","0.615068886008952","7.49","11","0","0","0","0","","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-01-24","","2309.2099609375","112","508","50.108","","0.126858606934547","5.05600023269653","","81","","102","133","","","0.541546785623437","3.49","8","0","0","0","0","","","","","","6","1","0","0","0","0","","","","","",""
"STEADY ENDURANCE","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1","","2023-01-25","FLUID SPIN, CAN BE LONGER, JUST GO FOR IT - ANY FATIGUE KEEP IT ON THE EASIER SIDE","34875","210","415","825.834"," *01/25/2023 Abigail Snyder: Zwift is hard. Felt like I was working for endurance power/hr. I think I'm in a good spot, just not adapted to training indoors yet.*","1.0877777338028","8.90499973297119","","88","","136","155","","","0.773199360182937","64.64","0","1","0","11","49","4","0","","","","7","30","20","5","2","1","","","","","",""
"Walking","Walk","","","","2023-01-25","","976.340026855469","","","","","0.24870277941227","1.0900000333786","","70","","104","126","","","0.401234975071501","4.28","15","0","0","0","0","","","","","","","","","","","","","","","","",""
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-01-26","","0","","","","","0.858755588531494","0","","","","89","107","","","0.539681325549767","27.61","50","0","0","0","0","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-01-26","","885.039978027344","","","","","0.220192223787308","1.11600005626678","","82","","86","110","","","0.383093235210247","3.44","13","0","0","0","0","","","","","","","","","","","","","","","","",""
"LONG TEMPO EFFORTS","MTB","FOCUS ON STEADY SPIN IN THE 150-160 RANGE FOR 20-30 MINUTE PERIODS - STEADY EASIER SPINNING BETWEEN EFFORTS - Warm up and ride into the 130 ranges, add a few jumps, get the system going - Check your bio feedback here. When warmed up and ready, choose sections of trail or roads, especially on the hill grades and climbs, and spin mainly seated into the 150-160HR ranges for duration s of 10-20 plus minutes - Power goal can be 240 - 270 watts, just keep HR under 165 - If you feel good and can work up to 30 min efforts, go for it - Easier, steady spin for between all efforts today, 130-140's HR - Work efforts on and off all day until speed and power drops - If speed or power doesn't drop, work these all day and have fun with it - Remember, push speed and power, keep breath deep and HR in line","1.5","","2023-01-26","INDOORS OR OUT, GOAL IS TO WORK THIS RANGE ALL DAY, BE FLUID, HAVE FUN, KEEP IT SIMPLE TODAY","19834.810546875","182","629","1083.14"," *01/26/2023 Abigail Snyder: Rear tire went flat 3x on the one day I forgot to grab my hand pump. I wanted to get a bit longer effort at the end, but was out of time...still ended up riding on the cushcore the last mile or so home. Legs felt pretty decent, though there were a few moments where I was pretty out of breath/tired. Overall felt good.*","1.66254425048828","3.31399989128113","","71","","143","168","","","0.82353247415967","112.36","51","31","25","0","0","","","","","","38","17","15","13","8","8","","","","","5","5"
"Mountain Biking","MTB","","","","2023-01-26","","2398.81005859375","162","345","94.9","","0.166517212986946","4.0019998550415","","75","","","","","","0.628702120594124","6.26","","","","","","","","","","","5","3","1","1","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-01-26","","2335.72998046875","136","453","62.756","","0.128524169325829","5.0479998588562","","78","","","","","","0.583351020100181","4.09","","","","","","","","","","","4","3","1","0","0","0","","","","","",""
"Commute","Bike","","","","2023-01-27","","2410.2099609375","","","","","0.141532495617867","4.73000001907349","","","","112","125","","","0.608535480060954","5.52","0","0","3","5","0","0","0","","","","","","","","","","","","","","",""
"EverAthlete: Core","Strength","Complete Ride Strong Strength Cycle A weekly core session.","0.5","","2023-01-27","","0","","","","","0.27148249745369","0","","","","73","88","","","0.528942279258157","8.15","9","0","0","0","0","","","","","","","","","","","","","","","","",""
"EASY SPIN","Bike","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-01-27","EASY - RECOVERY THEMED","38688.890625","196","407","720.565","","1.01888883113861","10.5469999313354","","91","","132","150","","","0.718613517006283","52.25","0","0","2","17","42","0","0","","","","9","34","16","2","0","0","","","","","",""
"Walking","Walk","","","","2023-01-27","","1611.69995117188","","","","","0.453460842370987","0.986999988555908","","63","","96","112","","","0.373961915674287","6.89","27","0","0","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-01-27","","2325.28002929688","","","","","0.135964721441269","4.75099992752075","","","","118","136","","","0.61592793065344","5.45","0","0","1","6","0","0","0","","","","","","","","","","","","","","",""
"SUB LT SPIN EFFORTS","Bike","WORK WITH A FASTER CADENCE SEATED, WHILE REACHING THE TARGETED HR RANGES TODAY - TRY TO WORK WITH LESS FORCE AND MORE SPIN - take your time warming up as always. Ease into the 130 HR range and check your bio feedback - When you are feeling good, up your pace into tempo for 3-5 minutes, 150-160HR, then stay seated and spin with a faster cadence into the Sub LT range, 160-170 HR range - 265-285 plus watts - Try to hold that effort for at least 3-5 minutes, up to 10 minutes on longer climbs - Keep it as simple as that and work in 5-10 efforts today - Keep the rest of the day an easier/steady spin in the 130-140'sHR ranges","4","","2023-01-28","PICK SHORT HILLS AND SPIN THEM SEATED, SUB LT RANGES - IF PE IS HIGH TODAY, LEGS HURT, JUST BACK OFF THE EFFORTS AND SPIN IT OUT","90777.9609375","157","593","2760.773"," *01/28/2023 Abigail Snyder: Felt like I hit diesel mode at about hour 3 1/2. Was feeling really strong up until that point, but just got to where I couldn’t do anything except tempo… Anything harder was totally out of the question. Regardless, it was an awesome day with friends on the bike and riding with Gordon and Dean might be the best tempo and LT training I can get!*","4.9051513671875","5.14099979400635","","77","","135","175","","","0.777295031814524","296.58","4","13","38","57","82","98","3","","","","134","39","51","41","16","13","","","","","7","5"
